BusinessEntityID,PhoneNumber,PhoneNumberTypeID,ModifiedDate
18590,1 (11) 500 555-0145,1,Sep 13 2012 12:00AM
18591,1 (11) 500 555-0144,2,May  1 2012 12:00AM
18592,1 (11) 500 555-0178,2,Oct 19 2012 12:00AM
18593,936-555-0175,1,Aug 25 2012 12:00AM
18594,1 (11) 500 555-0172,2,Mar 16 2012 12:00AM
18595,150-555-0152,2,Aug 30 2012 12:00AM
18596,101-555-0119,1,Jun  2 2012 12:00AM
18597,140-555-0110,2,Nov 26 2013 12:00AM
18598,541-555-0177,1,Jul 23 2013 12:00AM
18599,128-555-0181,1,Oct  2 2013 12:00AM
18600,1 (11) 500 555-0123,1,Oct  9 2012 12:00AM
18601,1 (11) 500 555-0182,1,Jun 24 2012 12:00AM
18602,980-555-0121,1,Mar 14 2014 12:00AM
18603,1 (11) 500 555-0122,1,Mar 16 2013 12:00AM
18604,399-555-0164,1,Aug 18 2013 12:00AM
18605,730-555-0118,1,Mar  7 2014 12:00AM
18606,1 (11) 500 555-0171,1,Feb 10 2012 12:00AM
18607,148-555-0127,2,Jan 11 2014 12:00AM
18608,289-555-0172,1,Oct 17 2013 12:00AM
18609,1 (11) 500 555-0112,1,Jan  2 2014 12:00AM
18610,818-555-0181,1,Oct  2 2012 12:00AM
18611,1 (11) 500 555-0162,2,Mar 14 2014 12:00AM
18612,1 (11) 500 555-0169,1,Nov  9 2013 12:00AM
18613,1 (11) 500 555-0111,1,Aug  8 2012 12:00AM
18614,685-555-0172,2,Aug 11 2013 12:00AM
18615,1 (11) 500 555-0115,1,Jan 31 2014 12:00AM
18616,1 (11) 500 555-0181,2,Feb 17 2012 12:00AM
18617,1 (11) 500 555-0136,1,Jan 15 2012 12:00AM
18618,1 (11) 500 555-0171,2,Aug 13 2013 12:00AM
18619,148-555-0116,2,Nov 12 2011 12:00AM
18620,1 (11) 500 555-0179,2,Jul 16 2013 12:00AM
18621,1 (11) 500 555-0138,1,Dec  1 2013 12:00AM
18622,1 (11) 500 555-0183,1,Mar  1 2014 12:00AM
18623,970-555-0173,2,Mar 12 2013 12:00AM
18624,477-555-0199,2,Nov 24 2013 12:00AM
18625,1 (11) 500 555-0125,2,Aug 16 2012 12:00AM
18626,1 (11) 500 555-0177,1,Jul 23 2012 12:00AM
18627,651-555-0159,1,Dec 10 2013 12:00AM
18628,1 (11) 500 555-0114,1,Jan 30 2014 12:00AM
18629,1 (11) 500 555-0173,1,Jun 19 2014 12:00AM
18630,161-555-0119,2,Apr 15 2014 12:00AM
18631,192-555-0173,2,Nov  3 2013 12:00AM
18632,587-555-0118,1,Aug  6 2013 12:00AM
18633,783-555-0177,2,Feb 16 2014 12:00AM
18634,826-555-0171,1,May 29 2012 12:00AM
18635,1 (11) 500 555-0171,1,Sep  2 2013 12:00AM
18636,1 (11) 500 555-0154,2,Sep  8 2013 12:00AM
18637,935-555-0186,2,Nov 21 2013 12:00AM
18638,567-555-0141,1,Mar  9 2014 12:00AM
18639,828-555-0125,2,Feb  1 2014 12:00AM
18640,1 (11) 500 555-0181,1,Mar 10 2013 12:00AM
18641,711-555-0186,1,Jan 19 2013 12:00AM
18642,1 (11) 500 555-0115,1,Sep 19 2011 12:00AM
18643,1 (11) 500 555-0114,1,Jul 10 2011 12:00AM
18644,569-555-0131,2,Jul 19 2013 12:00AM
18645,1 (11) 500 555-0197,1,Dec 14 2012 12:00AM
18646,843-555-0171,2,Mar 19 2014 12:00AM
18647,1 (11) 500 555-0152,1,Oct 19 2013 12:00AM
18648,243-555-0142,2,Dec  6 2013 12:00AM
18649,1 (11) 500 555-0140,2,Mar 26 2014 12:00AM
18650,1 (11) 500 555-0116,1,Jan 20 2014 12:00AM
18651,140-555-0128,2,Sep  4 2013 12:00AM
18652,1 (11) 500 555-0148,2,May 12 2013 12:00AM
18653,736-555-0116,2,Nov 16 2013 12:00AM
18654,1 (11) 500 555-0115,2,Mar 18 2014 12:00AM
18655,1 (11) 500 555-0155,2,May 31 2014 12:00AM
18656,1 (11) 500 555-0186,2,Feb 25 2013 12:00AM
18657,998-555-0153,1,Apr 25 2014 12:00AM
18658,1 (11) 500 555-0160,1,Oct 20 2013 12:00AM
18659,585-555-0127,1,May 14 2014 12:00AM
18660,458-555-0140,2,Aug 10 2013 12:00AM
18661,410-555-0119,2,Oct 18 2013 12:00AM
18662,707-555-0112,1,Jul  4 2013 12:00AM
18663,130-555-0198,2,Jul 17 2013 12:00AM
18664,1 (11) 500 555-0117,2,Sep  7 2013 12:00AM
18665,1 (11) 500 555-0186,2,Nov 18 2011 12:00AM
18666,269-555-0153,1,Nov 12 2011 12:00AM
18667,1 (11) 500 555-0116,1,Oct 23 2013 12:00AM
18668,217-555-0147,1,Jul 10 2013 12:00AM
18669,623-555-0156,1,Mar  1 2013 12:00AM
18670,852-555-0198,2,Jul  9 2013 12:00AM
18671,949-555-0191,2,Nov 10 2013 12:00AM
18672,478-555-0188,1,Oct  8 2013 12:00AM
18673,1 (11) 500 555-0152,1,Jan  9 2014 12:00AM
18674,1 (11) 500 555-0117,1,Feb 12 2014 12:00AM
18675,769-555-0172,2,Apr 29 2014 12:00AM
18676,370-555-0144,1,May 11 2014 12:00AM
18677,1 (11) 500 555-0157,2,Jun 18 2013 12:00AM
18678,1 (11) 500 555-0183,1,Dec  9 2013 12:00AM
18679,1 (11) 500 555-0163,2,Oct 16 2013 12:00AM
18680,1 (11) 500 555-0178,1,Dec 25 2013 12:00AM
18681,1 (11) 500 555-0116,2,Mar 21 2013 12:00AM
18682,588-555-0115,2,Jun 12 2014 12:00AM
18683,629-555-0119,2,Sep 23 2013 12:00AM
18684,1 (11) 500 555-0184,1,Oct 15 2012 12:00AM
18685,1 (11) 500 555-0177,2,Dec 19 2013 12:00AM
18686,1 (11) 500 555-0157,2,Aug 23 2011 12:00AM
18687,1 (11) 500 555-0124,2,Jan  4 2012 12:00AM
18688,1 (11) 500 555-0155,1,Jun 10 2014 12:00AM
18689,1 (11) 500 555-0168,1,Jul 25 2012 12:00AM
18690,1 (11) 500 555-0124,1,May  3 2013 12:00AM
18691,927-555-0155,1,Sep 23 2013 12:00AM
18692,1 (11) 500 555-0124,1,May 11 2013 12:00AM
18693,1 (11) 500 555-0168,2,Apr 19 2013 12:00AM
18694,297-555-0139,2,Apr 17 2014 12:00AM
18695,1 (11) 500 555-0171,2,Aug 26 2013 12:00AM
18696,983-555-0167,2,Sep 22 2013 12:00AM
18697,518-555-0167,1,Jul  9 2013 12:00AM
18698,1 (11) 500 555-0186,1,Aug  7 2012 12:00AM
18699,1 (11) 500 555-0113,1,Jun  2 2012 12:00AM
18700,1 (11) 500 555-0149,2,Feb 14 2012 12:00AM
18701,1 (11) 500 555-0145,1,Apr  3 2014 12:00AM
18702,1 (11) 500 555-0133,1,Sep 29 2013 12:00AM
18703,983-555-0120,1,Jul 29 2013 12:00AM
18704,368-555-0182,2,Aug 25 2013 12:00AM
18705,1 (11) 500 555-0160,1,Jun  7 2013 12:00AM
18706,181-555-0162,2,Apr 18 2013 12:00AM
18707,218-555-0143,2,Dec  8 2013 12:00AM
18708,815-555-0188,1,Mar 21 2013 12:00AM
18709,128-555-0173,2,Sep  4 2013 12:00AM
18710,1 (11) 500 555-0175,2,Oct 30 2011 12:00AM
18711,1 (11) 500 555-0134,2,May  6 2013 12:00AM
18712,324-555-0135,1,May 17 2014 12:00AM
18713,1 (11) 500 555-0178,2,Aug 23 2013 12:00AM
18714,821-555-0113,1,Jan 22 2014 12:00AM
18715,1 (11) 500 555-0184,2,Jan 30 2012 12:00AM
18716,1 (11) 500 555-0141,2,Feb  6 2014 12:00AM
18717,134-555-0133,1,Nov 22 2013 12:00AM
18718,1 (11) 500 555-0193,2,Nov 16 2012 12:00AM
18719,210-555-0110,1,Nov 12 2013 12:00AM
18720,941-555-0135,1,Nov 19 2013 12:00AM
18721,172-555-0156,2,Aug 26 2013 12:00AM
18722,1 (11) 500 555-0137,1,Aug 25 2012 12:00AM
18723,1 (11) 500 555-0180,2,Sep 24 2012 12:00AM
18724,1 (11) 500 555-0160,2,Mar  9 2013 12:00AM
18725,387-555-0140,1,Nov 27 2013 12:00AM
18726,1 (11) 500 555-0132,1,Aug 14 2013 12:00AM
18727,1 (11) 500 555-0159,2,Dec 11 2011 12:00AM
18728,1 (11) 500 555-0134,1,Aug 10 2011 12:00AM
18729,1 (11) 500 555-0130,2,Mar 21 2014 12:00AM
18730,1 (11) 500 555-0113,2,Mar 26 2014 12:00AM
18731,1 (11) 500 555-0114,2,May  2 2013 12:00AM
18732,306-555-0141,2,Dec 31 2013 12:00AM
18733,260-555-0126,2,Mar 10 2014 12:00AM
18734,595-555-0169,2,Nov 14 2013 12:00AM
18735,1 (11) 500 555-0195,2,Sep 14 2013 12:00AM
18736,1 (11) 500 555-0143,2,Sep  1 2012 12:00AM
18737,504-555-0143,2,Dec 19 2013 12:00AM
18738,1 (11) 500 555-0116,1,Apr  1 2014 12:00AM
18739,833-555-0154,1,Jul 14 2013 12:00AM
18740,743-555-0126,1,May 28 2014 12:00AM
18741,807-555-0167,2,Nov  8 2013 12:00AM
18742,1 (11) 500 555-0118,1,Apr 22 2014 12:00AM
18743,1 (11) 500 555-0185,1,Aug 11 2012 12:00AM
18744,537-555-0134,2,Apr  3 2014 12:00AM
18745,1 (11) 500 555-0145,1,May  5 2013 12:00AM
18746,596-555-0158,1,Sep 22 2013 12:00AM
18747,408-555-0134,2,Sep 22 2013 12:00AM
18748,1 (11) 500 555-0163,1,Mar 10 2014 12:00AM
18749,674-555-0129,2,Jun  9 2012 12:00AM
18750,219-555-0118,2,May  6 2013 12:00AM
18751,603-555-0116,1,May  7 2014 12:00AM
18752,352-555-0170,2,Jan  9 2014 12:00AM
18753,1 (11) 500 555-0188,1,Jul 23 2011 12:00AM
18754,1 (11) 500 555-0130,2,Jul 22 2013 12:00AM
18755,1 (11) 500 555-0139,1,Sep 14 2013 12:00AM
18756,1 (11) 500 555-0181,2,Aug 14 2013 12:00AM
18757,431-555-0199,2,Sep 18 2013 12:00AM
18758,565-555-0125,1,Feb  4 2014 12:00AM
18759,1 (11) 500 555-0191,1,Apr 19 2014 12:00AM
18760,177-555-0115,2,Jul  6 2013 12:00AM
18761,1 (11) 500 555-0162,2,May  5 2013 12:00AM
18762,477-555-0116,1,May 27 2014 12:00AM
18763,301-555-0197,2,Mar 29 2014 12:00AM
18764,1 (11) 500 555-0152,1,Sep 15 2011 12:00AM
18765,238-555-0117,2,May 27 2014 12:00AM
18766,438-555-0110,1,Mar  2 2014 12:00AM
18767,1 (11) 500 555-0118,1,Mar 11 2014 12:00AM
18768,1 (11) 500 555-0124,2,May 27 2012 12:00AM
18769,1 (11) 500 555-0128,2,Nov  9 2013 12:00AM
18770,268-555-0188,1,Aug 11 2013 12:00AM
18771,1 (11) 500 555-0183,1,May 27 2014 12:00AM
18772,301-555-0115,1,Apr  5 2014 12:00AM
18773,1 (11) 500 555-0115,1,Sep 22 2013 12:00AM
18774,1 (11) 500 555-0115,1,Nov  1 2013 12:00AM
18775,1 (11) 500 555-0115,1,Aug 17 2013 12:00AM
18776,926-555-0140,1,Jan 14 2012 12:00AM
18777,1 (11) 500 555-0139,1,Mar 15 2014 12:00AM
18778,1 (11) 500 555-0172,1,Aug 17 2013 12:00AM
18779,307-555-0182,2,Nov 14 2013 12:00AM
18780,1 (11) 500 555-0199,2,Jun  2 2014 12:00AM
18781,1 (11) 500 555-0119,2,Sep 22 2012 12:00AM
18782,718-555-0181,1,May 13 2014 12:00AM
18783,967-555-0188,2,Jan 10 2014 12:00AM
18784,1 (11) 500 555-0162,2,Sep 15 2013 12:00AM
18785,1 (11) 500 555-0129,1,Nov  6 2013 12:00AM
18786,259-555-0196,1,Jan 10 2014 12:00AM
18787,1 (11) 500 555-0140,1,Oct 31 2013 12:00AM
18788,820-555-0140,1,Aug 16 2013 12:00AM
18789,230-555-0162,2,May  1 2014 12:00AM
18790,1 (11) 500 555-0112,2,Mar  6 2013 12:00AM
18791,1 (11) 500 555-0120,2,May 16 2014 12:00AM
18792,194-555-0131,1,Aug 21 2013 12:00AM
18793,923-555-0117,2,Nov 25 2012 12:00AM
18794,1 (11) 500 555-0187,1,Jun  3 2014 12:00AM
18795,1 (11) 500 555-0178,1,Apr  4 2013 12:00AM
18796,610-555-0128,2,May  3 2014 12:00AM
18797,1 (11) 500 555-0115,1,Aug 30 2013 12:00AM
18798,165-555-0181,1,Nov  2 2011 12:00AM
18799,1 (11) 500 555-0119,2,Jun 24 2012 12:00AM
18800,1 (11) 500 555-0176,1,Jul 18 2012 12:00AM
18801,1 (11) 500 555-0149,1,Feb  6 2014 12:00AM
18802,339-555-0185,1,Mar 29 2012 12:00AM
18803,365-555-0198,2,Dec 27 2013 12:00AM
18804,753-555-0119,2,Dec 13 2013 12:00AM
18805,476-555-0153,2,Jul  2 2012 12:00AM
18806,824-555-0156,1,Nov 28 2013 12:00AM
18807,241-555-0136,1,Aug  5 2013 12:00AM
18808,823-555-0141,2,Nov 16 2011 12:00AM
18809,1 (11) 500 555-0165,2,Dec 19 2011 12:00AM
18810,1 (11) 500 555-0112,2,Feb 16 2014 12:00AM
18811,1 (11) 500 555-0156,2,Apr  6 2014 12:00AM
18812,354-555-0182,2,Nov  5 2011 12:00AM
18813,860-555-0110,2,Jul 11 2013 12:00AM
18814,1 (11) 500 555-0188,1,Aug 12 2013 12:00AM
18815,1 (11) 500 555-0115,1,Nov 13 2013 12:00AM
18816,1 (11) 500 555-0185,1,Dec 13 2013 12:00AM
18817,524-555-0161,2,Aug 24 2013 12:00AM
18818,753-555-0152,1,Sep 29 2013 12:00AM
18819,1 (11) 500 555-0115,2,Dec  8 2013 12:00AM
18820,120-555-0115,2,Aug 18 2013 12:00AM
18821,963-555-0113,2,Apr 26 2013 12:00AM
18822,229-555-0129,1,Nov 24 2013 12:00AM
18823,1 (11) 500 555-0127,2,Sep  9 2012 12:00AM
18824,1 (11) 500 555-0192,2,Apr 12 2013 12:00AM
18825,576-555-0138,1,Jun 13 2013 12:00AM
18826,1 (11) 500 555-0185,2,Nov 24 2013 12:00AM
18827,1 (11) 500 555-0181,1,Mar  9 2012 12:00AM
18828,338-555-0146,2,Sep 11 2013 12:00AM
18829,1 (11) 500 555-0194,2,Feb 18 2014 12:00AM
18830,1 (11) 500 555-0149,2,Nov 22 2012 12:00AM
18831,1 (11) 500 555-0154,1,Mar 29 2013 12:00AM
18832,700-555-0147,2,Apr 20 2014 12:00AM
18833,1 (11) 500 555-0143,1,Mar 27 2013 12:00AM
18834,271-555-0176,1,Jul  6 2013 12:00AM
18835,427-555-0141,2,Oct 24 2013 12:00AM
18836,1 (11) 500 555-0137,1,Dec 30 2013 12:00AM
18837,164-555-0178,2,Mar  3 2014 12:00AM
18838,1 (11) 500 555-0121,1,Aug 13 2013 12:00AM
18839,971-555-0115,1,Apr 16 2014 12:00AM
18840,250-555-0184,1,Jul  3 2013 12:00AM
18841,192-555-0119,2,Oct 14 2013 12:00AM
18842,1 (11) 500 555-0175,2,Apr 28 2014 12:00AM
18843,873-555-0194,2,Mar 22 2014 12:00AM
18844,1 (11) 500 555-0178,1,Mar 19 2012 12:00AM
18845,1 (11) 500 555-0157,2,May 30 2013 12:00AM
18846,355-555-0196,1,May 21 2014 12:00AM
18847,657-555-0138,2,Jan  1 2014 12:00AM
18848,1 (11) 500 555-0144,1,May 24 2014 12:00AM
18849,1 (11) 500 555-0117,1,Jan  1 2014 12:00AM
18850,1 (11) 500 555-0147,2,Oct 10 2013 12:00AM
18851,1 (11) 500 555-0129,1,Mar 16 2014 12:00AM
18852,544-555-0139,1,Oct 12 2013 12:00AM
18853,1 (11) 500 555-0143,2,Mar 22 2012 12:00AM
18854,1 (11) 500 555-0137,1,Feb  2 2013 12:00AM
18855,1 (11) 500 555-0142,1,Jul  4 2013 12:00AM
18856,1 (11) 500 555-0197,1,Nov  6 2013 12:00AM
18857,1 (11) 500 555-0147,1,May 15 2014 12:00AM
18858,1 (11) 500 555-0140,1,Jul  8 2013 12:00AM
18859,1 (11) 500 555-0181,1,Mar 29 2014 12:00AM
18860,1 (11) 500 555-0118,2,Jul 30 2012 12:00AM
18861,220-555-0158,2,Dec 31 2011 12:00AM
18862,1 (11) 500 555-0178,1,Apr  2 2014 12:00AM
18863,194-555-0177,1,Aug 20 2013 12:00AM
18864,1 (11) 500 555-0164,2,Nov 12 2012 12:00AM
18865,1 (11) 500 555-0138,2,Oct 30 2013 12:00AM
18866,1 (11) 500 555-0177,2,Sep  5 2013 12:00AM
18867,166-555-0114,1,Apr  2 2013 12:00AM
18868,1 (11) 500 555-0197,1,Apr 11 2014 12:00AM
18869,1 (11) 500 555-0113,2,Oct 21 2012 12:00AM
18870,987-555-0117,2,Mar 26 2014 12:00AM
18871,1 (11) 500 555-0175,2,Aug  6 2013 12:00AM
18872,689-555-0149,2,Apr  4 2014 12:00AM
18873,1 (11) 500 555-0197,1,Jan 24 2012 12:00AM
18874,523-555-0117,2,Mar 16 2014 12:00AM
18875,1 (11) 500 555-0196,2,Sep 28 2012 12:00AM
18876,193-555-0162,1,Apr 16 2014 12:00AM
18877,243-555-0153,1,Apr  9 2014 12:00AM
18878,984-555-0144,2,Mar 20 2014 12:00AM
18879,199-555-0147,2,Jul  9 2013 12:00AM
18880,1 (11) 500 555-0169,1,Feb  8 2014 12:00AM
18881,1 (11) 500 555-0167,1,Dec 11 2013 12:00AM
18882,601-555-0139,1,Aug 23 2013 12:00AM
18883,1 (11) 500 555-0195,2,Apr 30 2013 12:00AM
18884,1 (11) 500 555-0164,2,Nov 10 2012 12:00AM
18885,442-555-0139,1,Oct 14 2013 12:00AM
18886,188-555-0113,2,Nov  7 2011 12:00AM
18887,156-555-0149,1,Mar 14 2014 12:00AM
18888,1 (11) 500 555-0155,2,Jan 21 2014 12:00AM
18889,842-555-0146,1,Jul  3 2013 12:00AM
18890,1 (11) 500 555-0113,1,Oct 31 2013 12:00AM
18891,959-555-0198,1,Dec 19 2013 12:00AM
18892,226-555-0113,2,Jun 30 2013 12:00AM
18893,1 (11) 500 555-0157,2,Dec  2 2013 12:00AM
18894,731-555-0172,2,Dec 27 2012 12:00AM
18895,1 (11) 500 555-0115,1,May  5 2014 12:00AM
18896,270-555-0189,2,Nov 25 2013 12:00AM
18897,1 (11) 500 555-0119,2,Nov 18 2013 12:00AM
18898,586-555-0118,2,Mar  4 2012 12:00AM
18899,1 (11) 500 555-0179,2,Feb  9 2014 12:00AM
18900,226-555-0111,2,May 25 2014 12:00AM
18901,1 (11) 500 555-0118,2,Mar  3 2014 12:00AM
18902,1 (11) 500 555-0156,1,Sep 23 2012 12:00AM
18903,992-555-0120,1,May 18 2014 12:00AM
18904,1 (11) 500 555-0163,1,Mar 13 2014 12:00AM
18905,1 (11) 500 555-0165,1,Nov  9 2012 12:00AM
18906,851-555-0118,2,Dec 23 2012 12:00AM
18907,611-555-0198,1,Aug 29 2013 12:00AM
18908,1 (11) 500 555-0158,2,Feb 26 2014 12:00AM
18909,110-555-0134,2,Jul 10 2013 12:00AM
18910,789-555-0192,1,Aug 30 2013 12:00AM
18911,247-555-0112,2,Aug  6 2013 12:00AM
18912,754-555-0194,2,Mar  6 2014 12:00AM
18913,307-555-0113,1,Aug 29 2013 12:00AM
18914,207-555-0158,2,Jul 15 2011 12:00AM
18915,248-555-0183,1,Nov 21 2013 12:00AM
18916,1 (11) 500 555-0174,2,Oct 30 2012 12:00AM
18917,122-555-0193,2,Nov 21 2011 12:00AM
18918,119-555-0178,1,Nov 28 2013 12:00AM
18919,1 (11) 500 555-0140,2,Nov 13 2013 12:00AM
18920,757-555-0143,2,Feb 26 2012 12:00AM
18921,1 (11) 500 555-0190,2,Jun 22 2014 12:00AM
18922,986-555-0159,2,Nov 10 2013 12:00AM
18923,361-555-0177,1,Nov 16 2013 12:00AM
18924,1 (11) 500 555-0111,2,Aug  9 2013 12:00AM
18925,1 (11) 500 555-0138,2,Oct 20 2012 12:00AM
18926,606-555-0186,1,May  8 2012 12:00AM
18927,943-555-0139,2,Nov 30 2013 12:00AM
18928,1 (11) 500 555-0172,1,Jan  4 2014 12:00AM
18929,128-555-0119,1,Jun  9 2014 12:00AM
18930,1 (11) 500 555-0151,1,May  7 2014 12:00AM
18931,1 (11) 500 555-0139,2,Feb 13 2014 12:00AM
18932,1 (11) 500 555-0121,2,Sep 16 2013 12:00AM
18933,1 (11) 500 555-0139,1,Sep 17 2013 12:00AM
18934,326-555-0196,2,Mar  5 2012 12:00AM
18935,1 (11) 500 555-0113,1,Jul 19 2013 12:00AM
18936,149-555-0116,2,Oct 28 2013 12:00AM
18937,1 (11) 500 555-0153,2,Oct  1 2012 12:00AM
18938,1 (11) 500 555-0154,1,Apr 24 2014 12:00AM
18939,1 (11) 500 555-0186,2,Nov 12 2013 12:00AM
18940,1 (11) 500 555-0186,2,Feb 18 2014 12:00AM
18941,1 (11) 500 555-0197,2,Aug 24 2013 12:00AM
18942,1 (11) 500 555-0115,1,Jun 30 2013 12:00AM
18943,1 (11) 500 555-0179,2,Jul 25 2012 12:00AM
18944,1 (11) 500 555-0116,1,Mar  1 2014 12:00AM
18945,773-555-0130,1,Apr  6 2014 12:00AM
18946,1 (11) 500 555-0143,1,Dec  3 2011 12:00AM
18947,769-555-0116,1,Mar 12 2014 12:00AM
18948,251-555-0115,1,Oct 31 2013 12:00AM
18949,1 (11) 500 555-0162,1,Nov 21 2012 12:00AM
18950,1 (11) 500 555-0194,1,Jan 25 2014 12:00AM
18951,1 (11) 500 555-0141,2,Jan 11 2012 12:00AM
18952,1 (11) 500 555-0194,1,Aug  2 2013 12:00AM
18953,1 (11) 500 555-0120,2,Apr  3 2014 12:00AM
18954,1 (11) 500 555-0168,2,Mar 30 2014 12:00AM
18955,594-555-0120,1,Apr  2 2012 12:00AM
18956,370-555-0118,1,Jul 18 2013 12:00AM
18957,637-555-0159,1,Jul 25 2013 12:00AM
18958,1 (11) 500 555-0116,2,Apr 16 2012 12:00AM
18959,656-555-0119,2,Nov 26 2013 12:00AM
18960,234-555-0154,2,May 12 2014 12:00AM
18961,1 (11) 500 555-0111,1,Oct 25 2013 12:00AM
18962,164-555-0128,2,Jul  6 2012 12:00AM
18963,129-555-0173,2,Nov 12 2013 12:00AM
18964,257-555-0199,2,Mar 15 2014 12:00AM
18965,1 (11) 500 555-0130,1,Jun 19 2013 12:00AM
18966,157-555-0165,1,Dec 11 2013 12:00AM
18967,1 (11) 500 555-0129,2,Dec  7 2013 12:00AM
18968,1 (11) 500 555-0156,2,Mar  1 2012 12:00AM
18969,217-555-0162,2,Mar 22 2014 12:00AM
18970,1 (11) 500 555-0193,2,Aug 31 2013 12:00AM
18971,1 (11) 500 555-0193,1,Jan 29 2013 12:00AM
18972,1 (11) 500 555-0111,1,Oct  1 2013 12:00AM
18973,1 (11) 500 555-0112,2,Sep 10 2012 12:00AM
18974,1 (11) 500 555-0136,1,Apr 25 2012 12:00AM
18975,1 (11) 500 555-0158,1,Aug 25 2012 12:00AM
18976,1 (11) 500 555-0168,1,Apr 11 2012 12:00AM
18977,1 (11) 500 555-0191,2,Jan 27 2014 12:00AM
18978,1 (11) 500 555-0191,1,Aug 25 2013 12:00AM
18979,173-555-0158,1,Jan 21 2014 12:00AM
18980,1 (11) 500 555-0173,1,Apr  5 2012 12:00AM
18981,1 (11) 500 555-0182,1,Mar 23 2014 12:00AM
18982,1 (11) 500 555-0111,2,Jan 31 2012 12:00AM
18983,1 (11) 500 555-0185,1,Feb 21 2014 12:00AM
18984,883-555-0144,1,Aug  8 2013 12:00AM
18985,448-555-0130,1,Dec 16 2013 12:00AM
18986,1 (11) 500 555-0133,1,Mar 29 2012 12:00AM
18987,596-555-0189,1,Oct 13 2013 12:00AM
18988,1 (11) 500 555-0157,1,Feb 11 2014 12:00AM
18989,1 (11) 500 555-0127,1,Dec 12 2011 12:00AM
18990,775-555-0129,1,Mar 23 2014 12:00AM
18991,1 (11) 500 555-0155,2,Dec  2 2013 12:00AM
18992,102-555-0173,2,Nov  8 2013 12:00AM
18993,1 (11) 500 555-0143,2,May 22 2014 12:00AM
18994,1 (11) 500 555-0124,2,Nov 21 2013 12:00AM
18995,298-555-0196,1,Jan 27 2014 12:00AM
18996,811-555-0156,2,Sep 18 2013 12:00AM
18997,114-555-0170,2,Nov 29 2013 12:00AM
18998,531-555-0167,1,Dec  8 2013 12:00AM
18999,395-555-0190,2,Mar  7 2014 12:00AM
19000,1 (11) 500 555-0162,1,Dec  5 2012 12:00AM
19001,1 (11) 500 555-0198,2,Nov 24 2013 12:00AM
19002,1 (11) 500 555-0193,2,Jan 30 2014 12:00AM
19003,629-555-0160,1,Sep 10 2013 12:00AM
19004,632-555-0140,2,Apr  9 2014 12:00AM
19005,1 (11) 500 555-0159,1,Feb  4 2014 12:00AM
19006,377-555-0147,2,Jan 14 2012 12:00AM
19007,129-555-0114,2,Apr 11 2014 12:00AM
19008,416-555-0114,2,Feb  8 2014 12:00AM
19009,1 (11) 500 555-0128,2,Jan 24 2014 12:00AM
19010,158-555-0182,1,Feb 25 2014 12:00AM
19011,1 (11) 500 555-0117,1,Jun 30 2013 12:00AM
19012,949-555-0138,1,Dec 13 2013 12:00AM
19013,1 (11) 500 555-0126,1,Jan 19 2014 12:00AM
19014,184-555-0169,1,Jul 10 2013 12:00AM
19015,991-555-0161,2,Oct 30 2013 12:00AM
19016,1 (11) 500 555-0185,2,Aug  6 2013 12:00AM
19017,287-555-0169,1,Feb 15 2014 12:00AM
19018,1 (11) 500 555-0182,1,Dec  4 2013 12:00AM
19019,122-555-0115,2,Jun 30 2013 12:00AM
19020,269-555-0123,2,Jun 30 2013 12:00AM
19021,1 (11) 500 555-0182,2,Mar  4 2014 12:00AM
19022,1 (11) 500 555-0198,1,Jul  2 2013 12:00AM
19023,287-555-0119,1,Sep 23 2013 12:00AM
19024,1 (11) 500 555-0181,2,Jul 28 2013 12:00AM
19025,1 (11) 500 555-0117,2,Apr  9 2014 12:00AM
19026,1 (11) 500 555-0140,1,Nov 13 2013 12:00AM
19027,1 (11) 500 555-0174,2,Dec 14 2011 12:00AM
19028,1 (11) 500 555-0117,2,Sep  5 2012 12:00AM
19029,381-555-0117,2,Nov  2 2012 12:00AM
19030,1 (11) 500 555-0110,1,May  1 2013 12:00AM
19031,1 (11) 500 555-0169,1,Sep 17 2012 12:00AM
19032,1 (11) 500 555-0127,2,Oct 15 2012 12:00AM
19033,1 (11) 500 555-0131,1,Mar  1 2013 12:00AM
19034,457-555-0148,2,Nov 21 2012 12:00AM
19035,143-555-0123,1,Apr 30 2014 12:00AM
19036,1 (11) 500 555-0130,1,Mar  4 2013 12:00AM
19037,1 (11) 500 555-0159,1,Jun 17 2012 12:00AM
19038,1 (11) 500 555-0162,2,Dec 13 2013 12:00AM
19039,232-555-0161,1,May 12 2014 12:00AM
19040,123-555-0127,2,Jul 12 2012 12:00AM
19041,212-555-0186,2,Sep  5 2011 12:00AM
19042,1 (11) 500 555-0178,1,Jul  8 2013 12:00AM
19043,880-555-0119,1,May  3 2014 12:00AM
19044,946-555-0189,2,Nov 28 2013 12:00AM
19045,1 (11) 500 555-0114,2,Mar 10 2014 12:00AM
19046,610-555-0134,2,Dec 25 2013 12:00AM
19047,679-555-0118,2,Oct 21 2013 12:00AM
19048,601-555-0132,1,Aug 19 2013 12:00AM
19049,478-555-0174,2,Jul 20 2013 12:00AM
19050,1 (11) 500 555-0117,2,Sep 27 2011 12:00AM
19051,1 (11) 500 555-0197,1,May  1 2012 12:00AM
19052,1 (11) 500 555-0146,1,Sep 13 2013 12:00AM
19053,199-555-0128,2,Jan 27 2012 12:00AM
